Area,Production,GDP,Annual Growth Rate (%),Inflation,Rainfall,Price,Temparature
122792,229487,35796,0.043,0.043,689.1,964,26.24
249,465,35796,0.043,0.043,689.1,964,26.24
159862,338695,41572,0.1608,0.0381,1096.4,945,26.31
273,578,41572,0.1608,0.0381,1096.4,945,26.31
187526,359792,47728,0.1482,0.0377,746.9,1309,26.39
159862,301819,54340,0.1387,0.0425,770.3,1009,26.46
187526,335484,61332,0.1285,0.058,632.1,1094,26.52
406,726,61332,0.1285,0.058,632.1,1094,26.52
151272,292711,78128,0.2747,0.0637,741.2,1284,26.59
381,737,78128,0.2747,0.0637,741.2,1284,26.59
186648,326447,75924,-0.029,0.0835,953.4,1494,26.71
997,1744,75924,-0.029,0.0835,953.4,1494,26.71
149116,266321,83752,0.1036,0.1088,610.2,1575,26.65
1129,2016,83752,0.1036,0.1088,610.2,1575,26.65
163015,270279,103208,0.232,0.1199,692.2,1030,26.7
1035,1716,103208,0.232,0.1199,692.2,1030,26.7
166888,420558,110808,0.0741,0.0886,781.2,1110,26.74
634,1598,110808,0.0741,0.0886,781.2,1110,26.74
145203,324384,109744,-0.0098,0.0931,602.7,1250,26.76
783,1749,109744,-0.0098,0.0931,602.7,1250,26.76
162916,366561,110200,0.004,0.1106,1041.4,1345,26.78
1190,2677,110200,0.004,0.1106,1041.4,1345,26.78
162390,334361,119624,0.0857,0.0665,701.2,1425,26.75
1558,3208,119624,0.0857,0.0665,701.2,1425,26.75
115757,205182,31540,0.0389,0.0716,493.3,968,25.8
72,128,31540,0.0389,0.0716,493.3,968,25.8
111703,164962,31388,-0.0053,0.1323,661,939,25.85
64,95,31388,-0.0053,0.1323,661,939,25.85
111806,252057,33592,0.0694,0.0467,952.8,1009,25.9
63,142,33592,0.0694,0.0467,952.8,1009,25.9
111560,240346,33668,0.003,0.0401,946.8,1139,26
65,140,33668,0.003,0.0401,946.8,1139,26
119463,254295,34352,0.0186,0.0378,973.8,864,26.1
117509,133227,35796,0.043,0.043,689.1,964,26.24
118834,263294,41572,0.1608,0.0381,1096.4,945,26.31
118438,176170,47728,0.1482,0.0377,746.9,1309,26.39
118834,197502,54340,0.1387,0.0425,770.3,1009,26.46
109692,165525,61332,0.1285,0.058,632.1,1094,26.52
114107,210984,78128,0.2747,0.0637,741.2,1284,26.59
111663,223884,75924,-0.029,0.0835,953.4,1494,26.71
108375,231056,83752,0.1036,0.1088,610.2,1575,26.65
102314,215473,103208,0.232,0.1199,692.2,1030,26.7
122176,316802,110808,0.0741,0.0886,781.2,1110,26.74
107977,265084,109744,-0.0098,0.0931,602.7,1250,26.76
104860,263933,110200,0.004,0.1106,1041.4,1345,26.78
104328,202814,119624,0.0857,0.0665,701.2,1425,26.75
62687,186400,31540,0.0389,0.0716,493.3,968,25.8
6,18,31540,0.0389,0.0716,493.3,968,25.8
65312,183983,31388,-0.0053,0.1323,661,939,25.85
3,8,31388,-0.0053,0.1323,661,939,25.85
63349,176290,33592,0.0694,0.0467,952.8,1009,25.9
5,14,33592,0.0694,0.0467,952.8,1009,25.9
65831,183353,33668,0.003,0.0401,946.8,1139,26
1,3,33668,0.003,0.0401,946.8,1139,26
64581,194561,34352,0.0186,0.0378,973.8,864,26.1
3,9,34352,0.0186,0.0378,973.8,864,26.1
52924,141933,35796,0.043,0.043,689.1,964,26.24
19,51,35796,0.043,0.043,689.1,964,26.24
55591,142603,41572,0.1608,0.0381,1096.4,945,26.31
54,139,41572,0.1608,0.0381,1096.4,945,26.31
61346,175022,47728,0.1482,0.0377,746.9,1309,26.39
53816,140567,54340,0.1387,0.0425,770.3,1009,26.46
61346,158641,61332,0.1285,0.058,632.1,1094,26.52
74,191,61332,0.1285,0.058,632.1,1094,26.52
60515,157763,78128,0.2747,0.0637,741.2,1284,26.59
45,117,78128,0.2747,0.0637,741.2,1284,26.59
52426,131747,75924,-0.029,0.0835,953.4,1494,26.71
91,229,75924,-0.029,0.0835,953.4,1494,26.71
49403,118024,83752,0.1036,0.1088,610.2,1575,26.65
77,184,83752,0.1036,0.1088,610.2,1575,26.65
55816,131000,103208,0.232,0.1199,692.2,1030,26.7
90,211,103208,0.232,0.1199,692.2,1030,26.7
53734,128800,110808,0.0741,0.0886,781.2,1110,26.74
70,168,110808,0.0741,0.0886,781.2,1110,26.74
51390,129708,109744,-0.0098,0.0931,602.7,1250,26.76
124,313,109744,-0.0098,0.0931,602.7,1250,26.76
52943,123304,110200,0.004,0.1106,1041.4,1345,26.78
52,121,110200,0.004,0.1106,1041.4,1345,26.78
54742,143205,119624,0.0857,0.0665,701.2,1425,26.75
67,175,119624,0.0857,0.0665,701.2,1425,26.75
75479,141053,31540,0.0389,0.0716,493.3,968,25.8
26,49,31540,0.0389,0.0716,493.3,968,25.8
86247,150611,31388,-0.0053,0.1323,661,939,25.85
54,94,31388,-0.0053,0.1323,661,939,25.85
108043,200329,33592,0.0694,0.0467,952.8,1009,25.9
60,111,33592,0.0694,0.0467,952.8,1009,25.9
110184,169222,33668,0.003,0.0401,946.8,1139,26
42,65,33668,0.003,0.0401,946.8,1139,26
103869,162355,34352,0.0186,0.0378,973.8,864,26.1
41,64,34352,0.0186,0.0378,973.8,864,26.1
56688,76092,35796,0.043,0.043,689.1,964,26.24
57,76,35796,0.043,0.043,689.1,964,26.24
73263,146059,41572,0.1608,0.0381,1096.4,945,26.31
105,209,41572,0.1608,0.0381,1096.4,945,26.31
90405,142174,47728,0.1482,0.0377,746.9,1309,26.39
67430,118407,54340,0.1387,0.0425,770.3,1009,26.46
87564,161030,61332,0.1285,0.058,632.1,1094,26.52
73,134,61332,0.1285,0.058,632.1,1094,26.52
88595,163724,78128,0.2747,0.0637,741.2,1284,26.59
6,11,78128,0.2747,0.0637,741.2,1284,26.59
77267,137149,75924,-0.029,0.0835,953.4,1494,26.71
8,14,75924,-0.029,0.0835,953.4,1494,26.71
67293,135124,83752,0.1036,0.1088,610.2,1575,26.65
78,157,83752,0.1036,0.1088,610.2,1575,26.65
84311,158167,103208,0.232,0.1199,692.2,1030,26.7
1,2,103208,0.232,0.1199,692.2,1030,26.7
87728,187299,110808,0.0741,0.0886,781.2,1110,26.74
20,43,110808,0.0741,0.0886,781.2,1110,26.74
83806,191329,109744,-0.0098,0.0931,602.7,1250,26.76
20,46,109744,-0.0098,0.0931,602.7,1250,26.76
79975,176185,110200,0.004,0.1106,1041.4,1345,26.78
81242,166790,119624,0.0857,0.0665,701.2,1425,26.75
33,68,119624,0.0857,0.0665,701.2,1425,26.75
14777,42533,31540,0.0389,0.0716,493.3,968,25.8
21946,49298,31388,-0.0053,0.1323,661,939,25.85
34970,79529,33592,0.0694,0.0467,952.8,1009,25.9
45683,93141,33668,0.003,0.0401,946.8,1139,26
2,5,33668,0.003,0.0401,946.8,1139,26
39615,89141,34352,0.0186,0.0378,973.8,864,26.1
1,2,34352,0.0186,0.0378,973.8,864,26.1
39646,91108,35796,0.043,0.043,689.1,964,26.24
44941,102596,41572,0.1608,0.0381,1096.4,945,26.31
50510,122273,47728,0.1482,0.0377,746.9,1309,26.39
45027,102031,54340,0.1387,0.0425,770.3,1009,26.46
46033,100444,61332,0.1285,0.058,632.1,1094,26.52
58105,135908,78128,0.2747,0.0637,741.2,1284,26.59
1,2,78128,0.2747,0.0637,741.2,1284,26.59
69306,160374,75924,-0.029,0.0835,953.4,1494,26.71
61431,138220,83752,0.1036,0.1088,610.2,1575,26.65
74827,168885,103208,0.232,0.1199,692.2,1030,26.7
1,2,103208,0.232,0.1199,692.2,1030,26.7
88300,209271,110808,0.0741,0.0886,781.2,1110,26.74
83783,216328,109744,-0.0098,0.0931,602.7,1250,26.76
1,3,109744,-0.0098,0.0931,602.7,1250,26.76
95669,251801,110200,0.004,0.1106,1041.4,1345,26.78
1,3,110200,0.004,0.1106,1041.4,1345,26.78
107595,275551,119624,0.0857,0.0665,701.2,1425,26.75
1,3,119624,0.0857,0.0665,701.2,1425,26.75
102240,314455,31540,0.0389,0.0716,493.3,968,25.8
102928,279799,31388,-0.0053,0.1323,661,939,25.85
103837,298636,33592,0.0694,0.0467,952.8,1009,25.9
102824,224044,33668,0.003,0.0401,946.8,1139,26
113079,322634,34352,0.0186,0.0378,973.8,864,26.1
111195,282086,35796,0.043,0.043,689.1,964,26.24
111549,332782,41572,0.1608,0.0381,1096.4,945,26.31
110987,212735,47728,0.1482,0.0377,746.9,1309,26.39
108759,233288,54340,0.1387,0.0425,770.3,1009,26.46
140300,359168,61332,0.1285,0.058,632.1,1094,26.52
94847,247456,78128,0.2747,0.0637,741.2,1284,26.59
116198,310365,75924,-0.029,0.0835,953.4,1494,26.71
86936,174654,83752,0.1036,0.1088,610.2,1575,26.65
98325,270984,103208,0.232,0.1199,692.2,1030,26.7
111777,299451,110808,0.0741,0.0886,781.2,1110,26.74
108200,302203,109744,-0.0098,0.0931,602.7,1250,26.76
112455,300817,110200,0.004,0.1106,1041.4,1345,26.78
102598,303793,119624,0.0857,0.0665,701.2,1425,26.75
14170,11661,31540,0.0389,0.0716,493.3,968,25.8
15134,24526,31388,-0.0053,0.1323,661,939,25.85
17044,18527,33592,0.0694,0.0467,952.8,1009,25.9
17088,14775,33668,0.003,0.0401,946.8,1139,26
18842,21379,34352,0.0186,0.0378,973.8,864,26.1
10259,7435,35796,0.043,0.043,689.1,964,26.24
13864,15805,41572,0.1608,0.0381,1096.4,945,26.31
15140,12356,47728,0.1482,0.0377,746.9,1309,26.39
10047,7565,54340,0.1387,0.0425,770.3,1009,26.46
10584,4953,61332,0.1285,0.058,632.1,1094,26.52
12979,3271,78128,0.2747,0.0637,741.2,1284,26.59
9532,7187,75924,-0.029,0.0835,953.4,1494,26.71
7026,3864,83752,0.1036,0.1088,610.2,1575,26.65
7506,5892,103208,0.232,0.1199,692.2,1030,26.7
7886,7949,110808,0.0741,0.0886,781.2,1110,26.74
8494,12741,109744,-0.0098,0.0931,602.7,1250,26.76
10155,18208,110200,0.004,0.1106,1041.4,1345,26.78
12662,12763,119624,0.0857,0.0665,701.2,1425,26.75
121281,234686,31540,0.0389,0.0716,493.3,968,25.8
8,15,31540,0.0389,0.0716,493.3,968,25.8
120846,206791,31388,-0.0053,0.1323,661,939,25.85
123788,280524,33592,0.0694,0.0467,952.8,1009,25.9
123132,300532,33668,0.003,0.0401,946.8,1139,26
22,54,33668,0.003,0.0401,946.8,1139,26
126977,247386,34352,0.0186,0.0378,973.8,864,26.1
128478,223404,35796,0.043,0.043,689.1,964,26.24
130793,281680,41572,0.1608,0.0381,1096.4,945,26.31
23,50,41572,0.1608,0.0381,1096.4,945,26.31
130539,213166,47728,0.1482,0.0377,746.9,1309,26.39
130793,237128,54340,0.1387,0.0425,770.3,1009,26.46
121228,207785,61332,0.1285,0.058,632.1,1094,26.52
129723,255814,78128,0.2747,0.0637,741.2,1284,26.59
129385,278695,75924,-0.029,0.0835,953.4,1494,26.71
87,187,75924,-0.029,0.0835,953.4,1494,26.71
118768,169244,83752,0.1036,0.1088,610.2,1575,26.65
19,27,83752,0.1036,0.1088,610.2,1575,26.65
128344,256303,103208,0.232,0.1199,692.2,1030,26.7
21,42,103208,0.232,0.1199,692.2,1030,26.7
130611,287736,110808,0.0741,0.0886,781.2,1110,26.74
22,48,110808,0.0741,0.0886,781.2,1110,26.74
132142,295337,109744,-0.0098,0.0931,602.7,1250,26.76
23,51,109744,-0.0098,0.0931,602.7,1250,26.76
135616,333480,110200,0.004,0.1106,1041.4,1345,26.78
14,34,110200,0.004,0.1106,1041.4,1345,26.78
132892,266980,119624,0.0857,0.0665,701.2,1425,26.75
14,28,119624,0.0857,0.0665,701.2,1425,26.75
38760,71267,31540,0.0389,0.0716,493.3,968,25.8
37560,77436,31388,-0.0053,0.1323,661,939,25.85
37477,64489,33592,0.0694,0.0467,952.8,1009,25.9
40199,72599,33668,0.003,0.0401,946.8,1139,26
51795,77583,34352,0.0186,0.0378,973.8,864,26.1
1,1,34352,0.0186,0.0378,973.8,864,26.1
41099,63128,35796,0.043,0.043,689.1,964,26.24
36048,64971,41572,0.1608,0.0381,1096.4,945,26.31
3,5,41572,0.1608,0.0381,1096.4,945,26.31
40518,82558,47728,0.1482,0.0377,746.9,1309,26.39
37875,83666,54340,0.1387,0.0425,770.3,1009,26.46
41564,90028,61332,0.1285,0.058,632.1,1094,26.52
30937,70784,78128,0.2747,0.0637,741.2,1284,26.59
45774,101527,75924,-0.029,0.0835,953.4,1494,26.71
16367,36400,83752,0.1036,0.1088,610.2,1575,26.65
21823,45872,103208,0.232,0.1199,692.2,1030,26.7
27072,69358,110808,0.0741,0.0886,781.2,1110,26.74
18727,49608,109744,-0.0098,0.0931,602.7,1250,26.76
19297,45001,110200,0.004,0.1106,1041.4,1345,26.78
18244,40283,119624,0.0857,0.0665,701.2,1425,26.75
41202,110865,31540,0.0389,0.0716,493.3,968,25.8
43453,96948,31388,-0.0053,0.1323,661,939,25.85
2,4,31388,-0.0053,0.1323,661,939,25.85
45212,113986,33592,0.0694,0.0467,952.8,1009,25.9
47332,94299,33668,0.003,0.0401,946.8,1139,26
48308,106787,34352,0.0186,0.0378,973.8,864,26.1
38965,90273,35796,0.043,0.043,689.1,964,26.24
42058,98652,41572,0.1608,0.0381,1096.4,945,26.31
44493,121859,47728,0.1482,0.0377,746.9,1309,26.39
41868,107936,54340,0.1387,0.0425,770.3,1009,26.46
31781,85046,61332,0.1285,0.058,632.1,1094,26.52
44284,113633,78128,0.2747,0.0637,741.2,1284,26.59
45157,125040,75924,-0.029,0.0835,953.4,1494,26.71
37865,98260,83752,0.1036,0.1088,610.2,1575,26.65
43727,108224,103208,0.232,0.1199,692.2,1030,26.7
50571,136997,110808,0.0741,0.0886,781.2,1110,26.74
49251,145734,109744,-0.0098,0.0931,602.7,1250,26.76
58263,169604,110200,0.004,0.1106,1041.4,1345,26.78
52797,136533,119624,0.0857,0.0665,701.2,1425,26.75
101815,230758,31540,0.0389,0.0716,493.3,968,25.8
104169,195720,31388,-0.0053,0.1323,661,939,25.85
101251,209220,33592,0.0694,0.0467,952.8,1009,25.9
100564,213450,33668,0.003,0.0401,946.8,1139,26
104185,249943,34352,0.0186,0.0378,973.8,864,26.1
85292,194284,35796,0.043,0.043,689.1,964,26.24
72165,197095,41572,0.1608,0.0381,1096.4,945,26.31
72651,171176,47728,0.1482,0.0377,746.9,1309,26.39
88399,220379,54340,0.1387,0.0425,770.3,1009,26.46
72337,125866,61332,0.1285,0.058,632.1,1094,26.52
70484,149144,78128,0.2747,0.0637,741.2,1284,26.59
104233,247762,75924,-0.029,0.0835,953.4,1494,26.71
82232,189216,83752,0.1036,0.1088,610.2,1575,26.65
97099,214200,103208,0.232,0.1199,692.2,1030,26.7
99295,236719,110808,0.0741,0.0886,781.2,1110,26.74
99791,253569,109744,-0.0098,0.0931,602.7,1250,26.76
103896,272519,110200,0.004,0.1106,1041.4,1345,26.78
94586,207805,119624,0.0857,0.0665,701.2,1425,26.75
13215,25031,31540,0.0389,0.0716,493.3,968,25.8
1,2,31540,0.0389,0.0716,493.3,968,25.8
11278,22788,31388,-0.0053,0.1323,661,939,25.85
9,18,31388,-0.0053,0.1323,661,939,25.85
13251,28315,33592,0.0694,0.0467,952.8,1009,25.9
9,19,33592,0.0694,0.0467,952.8,1009,25.9
13743,28025,33668,0.003,0.0401,946.8,1139,26
14306,30081,34352,0.0186,0.0378,973.8,864,26.1
9501,19468,35796,0.043,0.043,689.1,964,26.24
4,8,35796,0.043,0.043,689.1,964,26.24
12582,21304,41572,0.1608,0.0381,1096.4,945,26.31
15644,35859,47728,0.1482,0.0377,746.9,1309,26.39
13144,27458,54340,0.1387,0.0425,770.3,1009,26.46
14986,34108,61332,0.1285,0.058,632.1,1094,26.52
13047,29734,78128,0.2747,0.0637,741.2,1284,26.59
14975,37048,75924,-0.029,0.0835,953.4,1494,26.71
8899,19934,83752,0.1036,0.1088,610.2,1575,26.65
14963,24075,103208,0.232,0.1199,692.2,1030,26.7
14915,33469,110808,0.0741,0.0886,781.2,1110,26.74
15283,42471,109744,-0.0098,0.0931,602.7,1250,26.76
16524,44202,110200,0.004,0.1106,1041.4,1345,26.78
11900,33213,119624,0.0857,0.0665,701.2,1425,26.75
81838,162415,31540,0.0389,0.0716,493.3,968,25.8
89110,163432,31388,-0.0053,0.1323,661,939,25.85
89904,170543,33592,0.0694,0.0467,952.8,1009,25.9
91781,162713,33668,0.003,0.0401,946.8,1139,26
97302,198290,34352,0.0186,0.0378,973.8,864,26.1
69093,114885,35796,0.043,0.043,689.1,964,26.24
85350,155333,41572,0.1608,0.0381,1096.4,945,26.31
86201,160017,47728,0.1482,0.0377,746.9,1309,26.39
71543,120765,54340,0.1387,0.0425,770.3,1009,26.46
80582,136425,61332,0.1285,0.058,632.1,1094,26.52
84135,158258,78128,0.2747,0.0637,741.2,1284,26.59
79122,182139,75924,-0.029,0.0835,953.4,1494,26.71
61678,133410,83752,0.1036,0.1088,610.2,1575,26.65
63527,134105,103208,0.232,0.1199,692.2,1030,26.7
77736,182446,110808,0.0741,0.0886,781.2,1110,26.74
77164,189515,109744,-0.0098,0.0931,602.7,1250,26.76
86459,225226,110200,0.004,0.1106,1041.4,1345,26.78
80702,157046,119624,0.0857,0.0665,701.2,1425,26.75
14013,31220,31540,0.0389,0.0716,493.3,968,25.8
19291,35053,31388,-0.0053,0.1323,661,939,25.85
20570,34018,33592,0.0694,0.0467,952.8,1009,25.9
21506,34330,33668,0.003,0.0401,946.8,1139,26
19184,33752,34352,0.0186,0.0378,973.8,864,26.1
13947,26639,35796,0.043,0.043,689.1,964,26.24
13865,26784,41572,0.1608,0.0381,1096.4,945,26.31
14649,40988,47728,0.1482,0.0377,746.9,1309,26.39
14433,44381,54340,0.1387,0.0425,770.3,1009,26.46
14989,43963,61332,0.1285,0.058,632.1,1094,26.52
16103,48905,78128,0.2747,0.0637,741.2,1284,26.59
18713,56176,75924,-0.029,0.0835,953.4,1494,26.71
16939,49513,83752,0.1036,0.1088,610.2,1575,26.65
19919,54976,103208,0.232,0.1199,692.2,1030,26.7
25410,72164,110808,0.0741,0.0886,781.2,1110,26.74
19297,54726,109744,-0.0098,0.0931,602.7,1250,26.76
21599,59354,110200,0.004,0.1106,1041.4,1345,26.78
1,3,110200,0.004,0.1106,1041.4,1345,26.78
23319,56619,119624,0.0857,0.0665,701.2,1425,26.75
19479,52056,31540,0.0389,0.0716,493.3,968,25.8
15584,31620,31388,-0.0053,0.1323,661,939,25.85
15049,32261,33592,0.0694,0.0467,952.8,1009,25.9
15652,30547,33668,0.003,0.0401,946.8,1139,26
15784,42375,34352,0.0186,0.0378,973.8,864,26.1
6498,14078,35796,0.043,0.043,689.1,964,26.24
17908,35343,41572,0.1608,0.0381,1096.4,945,26.31
20021,52898,47728,0.1482,0.0377,746.9,1309,26.39
15994,35619,54340,0.1387,0.0425,770.3,1009,26.46
20170,40078,61332,0.1285,0.058,632.1,1094,26.52
25054,62510,78128,0.2747,0.0637,741.2,1284,26.59
29549,56941,75924,-0.029,0.0835,953.4,1494,26.71
22014,52966,83752,0.1036,0.1088,610.2,1575,26.65
23459,48701,103208,0.232,0.1199,692.2,1030,26.7
22276,49809,110808,0.0741,0.0886,781.2,1110,26.74
23455,49772,109744,-0.0098,0.0931,602.7,1250,26.76
13750,33660,110200,0.004,0.1106,1041.4,1345,26.78
22522,62701,119624,0.0857,0.0665,701.2,1425,26.75
13719,31372,31540,0.0389,0.0716,493.3,968,25.8
12,27,31540,0.0389,0.0716,493.3,968,25.8
18134,36424,31388,-0.0053,0.1323,661,939,25.85
3,6,31388,-0.0053,0.1323,661,939,25.85
20830,44729,33592,0.0694,0.0467,952.8,1009,25.9
21726,43067,33668,0.003,0.0401,946.8,1139,26
21142,49840,34352,0.0186,0.0378,973.8,864,26.1
17552,41996,35796,0.043,0.043,689.1,964,26.24
19549,45904,41572,0.1608,0.0381,1096.4,945,26.31
20309,49123,47728,0.1482,0.0377,746.9,1309,26.39
21841,50584,54340,0.1387,0.0425,770.3,1009,26.46
21606,49326,61332,0.1285,0.058,632.1,1094,26.52
20949,49921,78128,0.2747,0.0637,741.2,1284,26.59
23436,59035,75924,-0.029,0.0835,953.4,1494,26.71
22340,61368,83752,0.1036,0.1088,610.2,1575,26.65
30102,76730,103208,0.232,0.1199,692.2,1030,26.7
29971,81731,110808,0.0741,0.0886,781.2,1110,26.74
10098,26083,109744,-0.0098,0.0931,602.7,1250,26.76
9296,25267,110200,0.004,0.1106,1041.4,1345,26.78
8650,23727,119624,0.0857,0.0665,701.2,1425,26.75
134838,298115,31540,0.0389,0.0716,493.3,968,25.8
134616,265915,31388,-0.0053,0.1323,661,939,25.85
136533,314658,33592,0.0694,0.0467,952.8,1009,25.9
137877,261830,33668,0.003,0.0401,946.8,1139,26
156348,343647,34352,0.0186,0.0378,973.8,864,26.1
151011,298868,35796,0.043,0.043,689.1,964,26.24
155599,344404,41572,0.1608,0.0381,1096.4,945,26.31
151689,157236,47728,0.1482,0.0377,746.9,1309,26.39
144930,278990,54340,0.1387,0.0425,770.3,1009,26.46
149754,288576,61332,0.1285,0.058,632.1,1094,26.52
149871,324021,78128,0.2747,0.0637,741.2,1284,26.59
151654,339402,75924,-0.029,0.0835,953.4,1494,26.71
121103,224041,83752,0.1036,0.1088,610.2,1575,26.65
149321,314321,103208,0.232,0.1199,692.2,1030,26.7
154085,336830,110808,0.0741,0.0886,781.2,1110,26.74
149175,348622,109744,-0.0098,0.0931,602.7,1250,26.76
148895,318040,110200,0.004,0.1106,1041.4,1345,26.78
136673,294257,119624,0.0857,0.0665,701.2,1425,26.75
115201,249365,31540,0.0389,0.0716,493.3,968,25.8
15,32,31540,0.0389,0.0716,493.3,968,25.8
117169,213740,31388,-0.0053,0.1323,661,939,25.85
15,27,31388,-0.0053,0.1323,661,939,25.85
124736,258547,33592,0.0694,0.0467,952.8,1009,25.9
15,31,33592,0.0694,0.0467,952.8,1009,25.9
123698,241421,33668,0.003,0.0401,946.8,1139,26
15,29,33668,0.003,0.0401,946.8,1139,26
144714,290604,34352,0.0186,0.0378,973.8,864,26.1
1,2,34352,0.0186,0.0378,973.8,864,26.1
129875,166254,35796,0.043,0.043,689.1,964,26.24
2,3,35796,0.043,0.043,689.1,964,26.24
130399,245990,41572,0.1608,0.0381,1096.4,945,26.31
15,28,41572,0.1608,0.0381,1096.4,945,26.31
137035,219000,47728,0.1482,0.0377,746.9,1309,26.39
132082,265617,54340,0.1387,0.0425,770.3,1009,26.46
139035,217868,61332,0.1285,0.058,632.1,1094,26.52
14,22,61332,0.1285,0.058,632.1,1094,26.52
127327,251725,78128,0.2747,0.0637,741.2,1284,26.59
116178,247343,75924,-0.029,0.0835,953.4,1494,26.71
116741,256363,83752,0.1036,0.1088,610.2,1575,26.65
117388,263888,103208,0.232,0.1199,692.2,1030,26.7
121429,279651,110808,0.0741,0.0886,781.2,1110,26.74
122264,287932,109744,-0.0098,0.0931,602.7,1250,26.76
126768,310582,110200,0.004,0.1106,1041.4,1345,26.78
134534,278485,119624,0.0857,0.0665,701.2,1425,26.75
152774,245823,31540,0.0389,0.0716,493.3,968,25.8
298,479,31540,0.0389,0.0716,493.3,968,25.8
139260,197081,31388,-0.0053,0.1323,661,939,25.85
247,350,31388,-0.0053,0.1323,661,939,25.85
151577,285787,33592,0.0694,0.0467,952.8,1009,25.9
204,385,33592,0.0694,0.0467,952.8,1009,25.9
149402,278272,33668,0.003,0.0401,946.8,1139,26
229,427,33668,0.003,0.0401,946.8,1139,26
155864,262873,34352,0.0186,0.0378,973.8,864,26.1
208,351,34352,0.0186,0.0378,973.8,864,26.1
151601,227291,35796,0.043,0.043,689.1,964,26.24
160,240,35796,0.043,0.043,689.1,964,26.24
150889,305263,41572,0.1608,0.0381,1096.4,945,26.31
142,287,41572,0.1608,0.0381,1096.4,945,26.31
148255,224879,47728,0.1482,0.0377,746.9,1309,26.39
150889,271902,54340,0.1387,0.0425,770.3,1009,26.46
145171,246210,61332,0.1285,0.058,632.1,1094,26.52
174,295,61332,0.1285,0.058,632.1,1094,26.52
149578,282104,78128,0.2747,0.0637,741.2,1284,26.59
138,260,78128,0.2747,0.0637,741.2,1284,26.59
152772,296072,75924,-0.029,0.0835,953.4,1494,26.71
157,304,75924,-0.029,0.0835,953.4,1494,26.71
152407,277533,83752,0.1036,0.1088,610.2,1575,26.65
89,162,83752,0.1036,0.1088,610.2,1575,26.65
153977,312111,103208,0.232,0.1199,692.2,1030,26.7
152,308,103208,0.232,0.1199,692.2,1030,26.7
152103,332041,110808,0.0741,0.0886,781.2,1110,26.74
147,321,110808,0.0741,0.0886,781.2,1110,26.74
151122,344256,109744,-0.0098,0.0931,602.7,1250,26.76
147,335,109744,-0.0098,0.0931,602.7,1250,26.76
150740,362228,110200,0.004,0.1106,1041.4,1345,26.78
47,113,110200,0.004,0.1106,1041.4,1345,26.78
152431,336873,119624,0.0857,0.0665,701.2,1425,26.75
52,115,119624,0.0857,0.0665,701.2,1425,26.75
1573,1771,31540,0.0389,0.0716,493.3,968,25.8
1019,1651,31388,-0.0053,0.1323,661,939,25.85
1407,1529,33592,0.0694,0.0467,952.8,1009,25.9
